source;price;price_per_meter;area;rooms;floor;market_type;furnished;description;district;date;url;title
otodom;680 000 zł;15 596 zł/m²;43.6;2;parter/4;wtórny;Tak;;ul. Wolności, Nowolipki, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pok-swietna-lokalizacja-odnowiona-kamienica-ID4wfrX;2 pok | Świetna Lokalizacja | Odnowiona Kamienica
otodom;1 999 000 zł;20 461 zł/m²;97.7;3;8/10;wtórny;Tak;;ul. Zygmunta Słomińskiego, Muranów, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/srodmiescie-97-7m2-arkadia3pokojewidokciche-ID4u6l9;Śródmieście 97,7M2* Arkadia*3Pokoje*Widok*Ciche
otodom;899 900 zł;18 107 zł/m²;49.7;2;6;wtórny;Tak;;ul. Radziwie, Młynów, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/wola-tower-komfort-i-wygoda-loggia-metro-ID4uu9g;Wola Tower -komfort i wygoda, loggia, metro
otodom;;;;;;;;;;;https://www.otodom.pl/hpr/undefined;
otodom;Zapytaj o cenę;;35.93;2;4/8;pierwotny;Tak;2-pokojowe mieszkanie numer B-159 położone na 4. piętrze w inwestycji ŚwiatoVida;ul. Pałuków, Tarchomin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/swiatovida-mieszkanie-2-pok-b-159-ID4wGpD;ŚwiatoVida | mieszkanie 2-pok. | B-159
otodom;600 000 zł;18 530 zł/m²;32.38;1;;wtórny;Tak;;ul. Szczęsna 7, Stare Włochy, Włochy,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-z-ogrodkiem-ID4uQMU;Nowoczesna kawalerka z ogródkiem
otodom;684 131,13 zł;13 999 zł/m²;48.87;2;parter/2;wtórny;Tak;;ul. Sosnowiecka, Górce, Bemowo,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-ogrodkiem-ID4uQAj;2-pokojowe mieszkanie z ogródkiem
otodom;1 390 000 zł;29 892 zł/m²;46.5;3;;wtórny;Tak;;ul. Jana Kilińskiego 1, Stare Miasto, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/mieszkanie-stare-miasto-obledny-widok-winda-ID4wx3N;Mieszkanie Stare Miasto obłędny widok ! Winda !
otodom;889 440 zł;24 000 zł/m²;37.06;1;parter/3;wtórny;Tak;;ul. Bugaj, Stare Miasto, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/starowka-200-m-park-fontann-parking-ID4wlEX;Starówka - 200 m Park Fontann, parking
otodom;Zapytaj o cenę;;33.99;2;5/7;pierwotny;Tak;2-pokojowe mieszkanie numer B1/76 na 5. piętrze w Inwestycji Osiedle Bokserska II Dewelopera Spravia;ul. Bokserska, Wyczółki, Ursynów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-ID4ulyn;2-pokojowe mieszkanie 33m2 + balkon
otodom;399 000 zł;21 000 zł/m²;19;1;7;wtórny;Tak;;Wiktoryn, Raków, Włochy,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-w-nowej-inwestycji-2023-ID4wpte;Nowoczesna kawalerka w nowej inwestycji 2023
otodom;899 900 zł;18 107 zł/m²;49.7;2;6;wtórny;Tak;;ul. Radziwie, Młynów, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/wola-tower-komfort-i-wygoda-loggia-metro-ID4uu9g;Wola Tower -komfort i wygoda, loggia, metro
otodom;2 650 000 zł;28 159 zł/m²;94.11;3;5/5;wtórny;Tak;;ul. Dobra, Powiśle, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-w-kamienicy-z-winda-ID4wF8F;Dwupoziomowe mieszkanie w kamienicy z windą
otodom;750 000 zł;19 670 zł/m²;38.13;2;3/4;wtórny;Tak;;ul. Mińska, Grochów, Praga-Południe,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/przytulne-m2-w-kamienicy-i-garderoba-i-2-balkony-ID4whlr;Przytulne M2 w kamienicy I garderoba I 2 balkony
otodom;5 090 000 zł;79 531 zł/m²;64;2;> 10/52;wtórny;Tak;;ul. Złota, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/luxury-1-bedroom-apartment-on-zlota-44-ID4w1ND;Luxury 1-bedroom apartment on Złota 44
otodom;850 000 zł;16 878 zł/m²;50.36;2;1/2;wtórny;Tak;;ul. Bruzdowa, Zawady, Wilanów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pkoje-50-m2-z-duzym-balkonem-ID4wBq5;2 pkoje - 50 m2 - z dużym balkonem
otodom;750 000 zł;25 210 zł/m²;29.75;1;2/6;pierwotny;Tak;1-pokojowe mieszkanie numer AA0201 na 2. piętrze w budynku 1 w Inwestycji NU2 Warszawa Wola Dewelopera Skanska;ul. Zwrotnicza, Czyste, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4uodi;1-pokojowe mieszkanie 29m2 + balkon
otodom;740 000 zł;12 034 zł/m²;61.49;3;3/4;wtórny;Tak;;ul. Śreniawitów, Tarchomin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/58-5m2-3-pokoje-balkon-piwnica-tarchomin-ID4uBc9;58,5m2, 3 pokoje, balkon, piwnica, Tarchomin!!!
otodom;2 618 000 zł;28 000 zł/m²;93.5;4;> 10/25;wtórny;Tak;;ul. Marcina Kasprzaka, Czyste, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/nowoczesny-apartament-z-niesamowitym-widokiem-ID4wpt8;Nowoczesny apartament z niesamowitym widokiem
otodom;649 000 zł;16 307 zł/m²;39.8;2;;wtórny;Tak;;ul. Jagiellońska, Pelcowizna, Praga-Północ,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/ul-jagielonska-76-zeran-40m2-2-pok-ID4wbtN;ul. Jagielonska 76, Żerań, 40m2, 2 pok.
otodom;1 129 000 zł;18 475 zł/m²;61.11;4;8/8;wtórny;Tak;;Bródno, Targówek,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/bez-prowizji-4-pokoje-61-11m-2016r-metro-ID4tntV;!!!Bez Prowizji!! 4 Pokoje 61,11m² 2016r Metro
otodom;3 900 000 zł;63 934 zł/m²;61;2;> 10/52;wtórny;Tak;;ul. Złota, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/apartament-na-zlotej-44-z-widokiem-na-pkin-ID4wFeX;Apartament na Złotej 44 z widokiem na PkiN
otodom;4 050 000 zł;64 082 zł/m²;63.2;2;> 10/52;wtórny;Tak;;ul. Złota, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/spectacular-apartment-on-42nd-floor-on-zlota-44-ID4wFwj;Spectacular apartment on 42nd floor on Złota 44
otodom;680 000 zł;15 596 zł/m²;43.6;2;parter/4;wtórny;Tak;;ul. Wolności, Nowolipki, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pok-swietna-lokalizacja-odnowiona-kamienica-ID4wfrX;2 pok | Świetna Lokalizacja | Odnowiona Kamienica
otodom;Zapytaj o cenę;;43.81;2;1/3;pierwotny;Tak;2-pokojowe mieszkanie numer 169 na 1. piętrze w budynku 3D w Inwestycji Miasteczko Nova Sfera Dewelopera Victoria Dom;ul. Marywilska 19, Żerań, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4upah;2-pokojowe mieszkanie 43m2 + loggia
otodom;600 000 zł;17 143 zł/m²;35;1;;wtórny;Tak;;Brzeziny, Białołęka,  mazowieckie;2025-03-29;https://www.otodom.pl/pl/oferta/idealnie-ergonomiczne-wyposazone-i-klimat-studio-ID4qVEz;Idealnie ergonomiczne, wyposażone i klimat. studio
otodom;;;;;;;;;;;https://www.otodom.pl/hpr/undefined;
otodom;600 000 zł;18 530 zł/m²;32.38;1;;wtórny;Tak;;ul. Szczęsna 7, Stare Włochy, Włochy,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-z-ogrodkiem-ID4uQMU;Nowoczesna kawalerka z ogródkiem
otodom;684 131,13 zł;13 999 zł/m²;48.87;2;parter/2;wtórny;Tak;;ul. Sosnowiecka, Górce, Bemowo,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-ogrodkiem-ID4uQAj;2-pokojowe mieszkanie z ogródkiem
otodom;1 390 000 zł;29 892 zł/m²;46.5;3;;wtórny;Tak;;ul. Jana Kilińskiego 1, Stare Miasto, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/mieszkanie-stare-miasto-obledny-widok-winda-ID4wx3N;Mieszkanie Stare Miasto obłędny widok ! Winda !
otodom;599 999 zł;14 009 zł/m²;42.83;2;5/6;wtórny;Tak;;Stare Włochy, Włochy,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pok-43m3-stare-wlochy-duzy-balkon-narozne-ID4ws0z;2 pok. 43m3, Stare Włochy, duży balkon, narożne
otodom;Zapytaj o cenę;;41.01;2;1/8;pierwotny;Tak;2-pokojowe mieszkanie numer A-53 położone na 1. piętrze w inwestycji ŚwiatoVida;ul. Pałuków, Tarchomin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/swiatovida-mieszkanie-2-pok-a-53-ID4wGp1;ŚwiatoVida | mieszkanie 2-pok. | A-53
otodom;800 000 zł;16 667 zł/m²;48;2;;wtórny;Tak;;ul. Związku Walki Młodych, Ursynów Północny, Ursynów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-ID4wHsl;Sprzedam mieszkanie 2 pokojowe
otodom;1 349 999 zł;15 976 zł/m²;84.5;4;3/4;wtórny;Tak;;ul. Cypryjska, Stegny, Mokotów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/4-pok-mokotow-cypryjska-garaz-komorka-ID4sXrx;4 pok. Mokotów Cypryjska, garaż, komórka
otodom;779 999 zł;23 730 zł/m²;32.87;1;1/7;wtórny;Tak;;ul. Mariana Zdziechowskiego, Ksawerów, Mokotów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/kawalerka-i-32m-i-holm-house-i-swietna-lokalizacja-ID4wcDw;Kawalerka I 32m I Holm house I świetna lokalizacja
otodom;579 000 zł;11 468 zł/m²;50.49;3;1/2;pierwotny;Tak;3-pokojowe mieszkanie numer 17 na 1. piętrze w Inwestycji Apartamenty Przyjaciół Dewelopera Novisa Development;ul. Inna, Szamocin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-50m2-loggia-bez-prowizji-ID4ulRy;3-pokojowe mieszkanie 50m2 + loggia Bez Prowizji
otodom;1 200 000 zł;23 631 zł/m²;50.78;2;1/8;wtórny;Tak;;ul. Marcina Kasprzaka, Odolany, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/eleganckie-2-pokoje-blisko-centrum-ID4wwLK;Eleganckie 2 Pokoje, Blisko Centrum
otodom;608 092 zł;13 400 zł/m²;45.38;2;2/3;pierwotny;Tak;;ul. Loteryjki, Wólka Węglowa, Bielany,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2pok45-38mkwobok-kampinosunowe-do-odbioru-ID4wEmy;2pok*45.38mkw*obok Kampinosu*nowe do odbioru
otodom;714 978 zł;12 543 zł/m²;57;3;1/2;pierwotny;Tak;;ul. Leona Berensona 131, Grodzisk, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/3-pokoje-57m2-okazjapromocja-eco-berensona-ID4wmHU;3 pokoje 57m2- Okazja***Promocja ECO Berensona
otodom;1 098 720 zł;10 500 zł/m²;104.64;4;1/1;pierwotny;Tak;4-pokojowe mieszkanie numer 7B na 1. piętrze w Inwestycji Białołęcka 327 Dewelopera MH Construction;ul. Białołęcka, Brzeziny, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-104m2-balkon-ID4w7Bc;4-pokojowe mieszkanie 104m2 + balkon
otodom;Zapytaj o cenę;;41.86;2;1/4;pierwotny;Tak;2-pokojowe mieszkanie numer M107 na 1. piętrze w Inwestycji Vista Wawer Dewelopera GH Development;ul. Tytoniowa, Marysin Wawerski, Wawer,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4ujiz;2-pokojowe mieszkanie 41m2 + balkon
otodom;990 000 zł;26 330 zł/m²;37.6;2;> 10/12;wtórny;Tak;;ul. Bielańska, Śródmieście Południowe, Śródmieście,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/mieszkanie-z-niesamowitym-widokiem-pl-bankowy-ID4uEE4;Mieszkanie z niesamowitym widokiem pl. Bankowy
otodom;750 000 zł;25 210 zł/m²;29.75;1;2/6;pierwotny;Tak;1-pokojowe mieszkanie numer AA0201 na 2. piętrze w budynku 1 w Inwestycji NU2 Warszawa Wola Dewelopera Skanska;ul. Zwrotnicza, Czyste, Wola,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4uodi;1-pokojowe mieszkanie 29m2 + balkon
otodom;740 000 zł;12 034 zł/m²;61.49;3;3/4;wtórny;Tak;;ul. Śreniawitów, Tarchomin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/58-5m2-3-pokoje-balkon-piwnica-tarchomin-ID4uBc9;58,5m2, 3 pokoje, balkon, piwnica, Tarchomin!!!
otodom;649 000 zł;16 307 zł/m²;39.8;2;;wtórny;Tak;;ul. Jagiellońska, Pelcowizna, Praga-Północ,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/ul-jagielonska-76-zeran-40m2-2-pok-ID4wbtN;ul. Jagielonska 76, Żerań, 40m2, 2 pok.
otodom;1 129 000 zł;18 475 zł/m²;61.11;4;8/8;wtórny;Tak;;Bródno, Targówek,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/bez-prowizji-4-pokoje-61-11m-2016r-metro-ID4tntV;!!!Bez Prowizji!! 4 Pokoje 61,11m² 2016r Metro
otodom;1 610 000 zł;20 125 zł/m²;80;3;;wtórny;Tak;;ul. Cybernetyki, Służewiec, Mokotów,  mazowieckie;2025-03-29;https://www.otodom.pl/pl/oferta/apartament-3-pokoje-taras-cybernetyki-bezposrednio-ID4wtfZ;Apartament 3 pokoje Taras Cybernetyki Bezpośrednio
otodom;749 999 zł;14 069 zł/m²;53.31;3;4/10;wtórny;Tak;;ul. Zygmunta Modzelewskiego, Służew, Mokotów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/3pokojowe-mieszkanie-53-m-duzy-balkon-mokotow-ID4wjT8;3pokojowe mieszkanie, 53 m², duży balkon – Mokotów
otodom;1 024 000 zł;14 282 zł/m²;71.7;3;1/7;wtórny;Tak;;ul. Skoroszewska, Skorosze, Ursus,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/sliczny-3-pokojowy-apartament-na-skoroszach-ID4wr46;Śliczny, 3 Pokojowy Apartament Na Skoroszach
otodom;599 999 zł;14 009 zł/m²;42.83;2;5/6;wtórny;Tak;;Stare Włochy, Włochy,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/2-pok-43m3-stare-wlochy-duzy-balkon-narozne-ID4ws0z;2 pok. 43m3, Stare Włochy, duży balkon, narożne
otodom;1 120 000 zł;21 132 zł/m²;53;2;;wtórny;Tak;;ul. Drawska 27, Szczęśliwice, Ochota,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/okazja-drawska-53m-przy-parku-2-pok-taras-garaz-ID4wHrw;Okazja! Drawska 53m Przy Parku 2 Pok. Taras Garaż
otodom;Zapytaj o cenę;;41.01;2;1/8;pierwotny;Tak;2-pokojowe mieszkanie numer A-53 położone na 1. piętrze w inwestycji ŚwiatoVida;ul. Pałuków, Tarchomin, Białołęka,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/swiatovida-mieszkanie-2-pok-a-53-ID4wGp1;ŚwiatoVida | mieszkanie 2-pok. | A-53
otodom;800 000 zł;16 667 zł/m²;48;2;;wtórny;Tak;;ul. Związku Walki Młodych, Ursynów Północny, Ursynów,  mazowieckie;2025-03-30;https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-ID4wHsl;Sprzedam mieszkanie 2 pokojowe
otodom;608 092 zł;13 400 zł/m²;45.38;2;2/3;pierwotny;Tak;;ul. Loteryjki, Wólka Węglowa, Bielany,  mazowieckie;2025-03-30;https://www.otodom.pl/hpr/pl/oferta/2pok45-38mkwobok-kampinosunowe-do-odbioru-ID4wEmy;2pok*45.38mkw*obok Kampinosu*nowe do odbioru
