source;price;price_per_meter;area;rooms;floor;market_type;furnished;description;district;date;url;title;building_type;year_built;rent;finish_status;ownership;heating;elevator;ad_id;external_id
otodom;709230;14100;50.3;3;3/3;wtórny;Nie;"<p>BEZPOŚREDNIO, nowe, wykończone i gotowe do zamieszkania 3 pokojowe mieszkanie 50,3 m2 usytuowane na ostatniej kondygnacji (3 piętro) przy ul. Płużnickiej w Warszawie. Niewątpliwym atutem lokalu jest przynależny balkon o powierzchni aż 15,6 m2 z widokiem na panoramę Warszawy (od Pałacu Kultury, dawny hotel Marriott po olbrzymie wieżowce centrum biznesowego w dzielnicy Wola oraz dalej na zachód). Bezpośrednio przed balkonem nie powstanie żaden inny obiekt, gdyż działka pod budynkiem graniczy z chodnikiem przynależnym do ul. Płużnickiej. W bezpośrednim sąsiedztwie szkoła podstawowa. Nieopodal Galeria Północna. Do mieszkania posiadam 2 schowki lokatorskie na piętrze 2,4 m2 oraz w hali garażowej 3,6 m2 (dodatkowo płatne 17100 i 25650 PLN - jest możliwość późniejszej zapłaty lub rezygnacji z zakupu schowka - do uzgodnienia). Miejsce parkingowe na platformie w garażu podziemnym płatne 40 000 PLN. Dodatkowo do dyspozycji Właścicieli w cenie jest wspólne pomieszczenie na rowery i wózki dziecięce. Budynek wykończony w wyższym standardzie, posiadający windę i rękojmię dewelopera. Czynsz 586 PLN obejmujący zaliczki na media, fundusz remontowy, wywóz segregowanych nieczystości stałych, miejsce garażowe oraz schowki. Z przystanku Ekspresowa bezpośredni dojazd do M2 Dworzec Wileński autobusem 509. Z przystanku tramwajowego Stare Świdry tramwajem nr 2 tylko 8 min. do M1 Młociny, lub 17 na Służewiec, oraz 1 przystanek z Obrazkowej autobusem 511 (przez most) do Młocin. W 2023 roku w bezpośrednim sąsiedztwie zaplanowane stacje linii metra M4 Płochocińska, Myśliborska i Obrazkowa zapewniające doskonałe skomunikowanie dzielnic: Białołęka, Bielany, Żoliborz, Śródmieście, Wola, Ochota, Włochy, Mokotów oraz Wilanów.</p><p> Wyposażenie ""ruchome"" np. meble, lodówka, pralka, zmywarka, piekarnik (sprzęty AGD), lampy itp. dodatkowo płatne - do indywidualnego uzgodnienia co miałoby zostać. </p><ul><li> PS. Jeżeli jesteś rzekomym specjalistą od Białołęki mającym w kolejce klientów płacących nawet w kopiejkach (aby było więcej) nie proponuj poznawania się, prezentacji działania itp. Uszanuj mój czas i nie zawracaj tymi marketingowymi bzdetami głowy! Nie płacę prowizji agencjom nieruchomości na jakimkolwiek etapie sprzedaży, tylko obniżam cenę nabywcy, który już ma dodatkowe środki finansowe na własną aranżację.</li></ul>";białołęka;2025-07-10;https://www.otodom.pl/pl/oferta/bezposrednio-nowe-gotowe-do-zamieszkania-3-pokojowe-mieszkanie-50-3-m2-ID4xdiq;BEZPOŚREDNIO,nowe gotowe do zamieszkania 3 pokojowe mieszkanie 50,3 m2;apartment;2022;586;ready_to_use;full_ownership;gazowe;Nie;67021282;
otodom;695000;23013;30.2;2;1/4;wtórny;Nie;<p></p><p>BEZPOŚREDNIO sprzedam świeżo wyremontowane, 2-pokojowe mieszkanie w kamienicy z lat 50.</p><p></p><p>Na sprzedaż w pełni umeblowane i wyposażone mieszkanie o powierzchni 30,2 m², położone przy ul. Plocka 35 w Warszawie.</p><p></p><p>Lokal znajduje się na 1. piętrze zadbanej kamienicy z lat 50. i posiada księgę wieczystą – pełna własność, grunty uregulowane. Możliwość zakupu na kredyt.</p><p></p><p>Świetna lokalizacja:</p><p>• bliska Wola, tylko 3 minuty pieszo do stacji metra Młynów albo Płocka.</p><p>• szybki dojazd do centrum i dzielnicy biznesowej</p><p></p><p>Rozkład pomieszczeń:</p><p>• przedpokój</p><p>• garderoba</p><p>• łazienka</p><p>• salon z aneksem kuchennym</p><p>• sypialnia</p><p></p><p>Mieszkanie jest jasne, przytulne i bardzo funkcjonalne. Idealne jako pierwsze mieszkanie lub inwestycja pod wynajem.</p><p></p><p>Dodatkowe atuty:</p><p>• po generalnym remoncie</p><p>• pełne wyposażenie w cenie</p><p>• niski czynsz – ok. 460 zł/miesięcznie</p><p></p><p>Zapraszam do kontaktu i obejrzenia mieszkania!</p><p>Biur Nieruchomości bardzo proszę nie dzwonić!</p>;wola;2025-04-21;https://www.otodom.pl/pl/oferta/bezposrednio-luksusowe-mieszkanie-wola-metro-ID4v2PS;Bezpośrednio Luksusowe Mieszkanie, Wola, Metro;tenement;;460;ready_to_use;full_ownership;miejskie;Nie;66742744;
otodom;2680000;39704;67.5;2;3/8;wtórny;Nie;"Mamy przyjemność zaprezentować Państwu ofertę sprzedaży apartamentu o pow. <strong>67,5 m²</strong>,<strong> </strong>zlokalizowanego przy prestiżowej ul. Tamka w Warszawie.<br><br><strong>LOKALIZACJA</strong><br>Apartament znajduje się w jednej z najbardziej cenionych i prestiżowych dzielnic Warszawy – Powiślu. Jest to wyjątkowe miejsce, które łączy bliskość do centrum miasta z otoczeniem terenów zielonych i Wisły. W sąsiedztwie apartamentu znajdują się kawiarnie, restauracje oraz sklepy, a także liczne atrakcje kulturalne. Doskonała komunikacja zapewnia szybki dostęp do wszystkich ważnych punktów Warszawy, zarówno pieszo, jak i za pomocą komunikacji miejskiej. Powiśle to idealna lokalizacja dla osób szukających spokoju i wygody w samym sercu miasta.<br><br><strong>INWESTYCJA</strong><br>Budynek apartamentowy z 2015 roku oferuje wysoki standard wykończenia oraz nowoczesne rozwiązania. Apartamentowiec jest bezpieczny i komfortowy, a mieszkańcy mogą korzystać z takich udogodnień jak winda, recepcja, całodobowa ochrona oraz taras na dachu z widokiem na panoramę miasta. Wysoka jakość materiałów użytych do budowy oraz dbałość o detale zapewniają komfort życia na najwyższym poziomie.<br><br><strong>APARTAMENT</strong><br>Apartament znajduje się na 3. piętrze i składa się z:<br>• przestronnego salonu połączonego z aneksem kuchennym,<br>• komfortowej sypialni,<br>• garderoby,<br>• łazienki z prysznicem,<br>• oddzielnej toalety,<br>• balkonu z ekspozycją południową.<br><br>Wnętrze apartamentu zostało urządzone w wysokim standardzie, z dbałością o każdy detal. Przestronny salon z aneksem kuchennym tworzy idealne miejsce do relaksu oraz spotkań towarzyskich, a duże okna zapewniają doskonałe doświetlenie. W kuchni znajdują się sprzęty AGD wysokiej klasy, a wszystkie pomieszczenia zostały umeblowane, aby zapewnić wygodę i funkcjonalność.<br><br><strong>DODATKOWE INFORMACJE</strong><br>• miejsce postojowe w parkingu podziemnym,<br>• na dachu budynku znajduję się taras widokowy dla mieszkańców idealny do wypoczynku na świeżym powietrzu,<br>• loggia 17 m²<br><br><strong>CENA </strong>– 2 680 000 PLN<br>+ miejsce postojowe - 150 000 PLN<br><br>Serdecznie zapraszamy do obejrzenia tej wyjątkowej nieruchomości!<br>We speak English!<br/>
<br/>
Kontakt do Brokera:<br/>
<br/>
Natalia Mularzuk<br/>
+48 787 900 668<br/>
<br/>
<br/>
ROYAL . SPACE<br/>
<br/>
We are pleased to present you the offer of sale of an apartment with an area of <strong>67.5 m²</strong>, located at the prestigious Tamka Street in Warsaw.<br><br> <strong>LOCATION</strong><br> The apartment is located in one of the most valued and prestigious districts of Warsaw - Powiśle. It is a unique place that combines proximity to the city center with the surrounding green areas and the Vistula River. In the vicinity of the apartment there are cafes, restaurants and shops, as well as numerous cultural attractions. Excellent communication provides quick access to all important points of Warsaw, both on foot and by public transport. Powiśle is an ideal location for people looking for peace and comfort in the heart of the city.<br><br> <strong>INVESTMENT</strong><br> The apartment building from 2015 offers a high standard of finish and modern solutions. The apartment building is safe and comfortable, and residents can use such amenities as an elevator, reception, 24-hour security and a roof terrace with a view of the city panorama. The high quality of materials used for construction and attention to detail ensure the highest level of living comfort.<br><br> <strong>APARTMENT</strong><br> The apartment is located on the 3rd floor and consists of:<br> • spacious living room with kitchenette,<br> • comfortable bedroom,<br> • wardrobes,<br> • bathroom with shower,<br> • separate toilet,<br> • balcony 17 sqm with southern exposure.<br><br> The interior of the apartment has been furnished to a high standard, with attention to every detail. The spacious living room with kitchenette creates an ideal place for relaxation and socializing, and large windows provide excellent lighting. The kitchen has high-class household appliances, and all rooms have been furnished to ensure comfort and functionality.<br><br> <strong>ADDITIONAL INFORMATION</strong><br> • parking space in the underground car park,<br> • on the roof of the building there is a viewing terrace for residents, ideal for outdoor relaxation,<br> • loggia 17 m²<br><br> <strong>PRICE</strong> – PLN 2,680,000<br> + parking space - PLN 150 000<br><br> We cordially invite you to view this unique property!<br> We speak English!<br/>
<br/>
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()<br/>
<br/>";śródmieście;2025-06-27;https://www.otodom.pl/pl/oferta/apartament-na-powislu-z-widokiem-na-ogrody-ID4x2gW;Apartament na Powiślu z widokiem na ogrody!;apartment;2015;1033;ready_to_use;;miejskie;Nie;66978905;984a4422-d763-4b49-be03-68141154dbdd
otodom;1599000;20266;78.9;4;3/3;wtórny;Nie;<p>Nowoczesny apartament na Grochowie | 78,9 m² + duży taras | Projekt architekta | Ostatnie piętro | Garaż | Możliwość pracowni lub podziału</p><p>Na sprzedaż wyjątkowe, jasne mieszkanie o powierzchni 78,9 m², zaprojektowane przez architekta, położone na ostatnim piętrze kameralnego budynku (tylko 7 mieszkań!) na Grochowie – doskonała lokalizacja, szybki dojazd do centrum Warszawy, a w niedalekiej przyszłości linia metra.</p><p></p><p>Najważniejsze cechy:</p><p>• Ostatnie piętro – piękne widoki na dachy i zieleń, cisza i prywatność</p><p>• Przemyślany układ 4 pokoi – z możliwością podziału na 2 mieszkania lub pracownię</p><p>• Duży balkon + przynależny taras (o powierzchni mieszkania!) – idealna przestrzeń do aranżacji</p><p>• Projekt architekta – naturalne światło, przestrzeń, wysokiej klasy materiały</p><p>• Cicha sypialnia z widokiem na zieleń</p><p>• Oddzielna kuchnia z dużą ilością schowków</p><p></p><p>Wysoki standard wykończenia:</p><p>• Drewniane dechy dębowe na podłodze</p><p>• Kamień w łazienkach</p><p>• Nowoczesna, elegancka klatka schodowa z windą</p><p>• Hala garażowa pod budynkiem</p><p></p><p>Lokalizacja:</p><p>• Grochów – świetnie skomunikowana część Warszawy</p><p>• Tramwaje, autobusy, blisko centrum</p><p>• W okolicy: bazar Szembeka, parki, szkoły, przedszkola, przychodnie, szpital</p><p></p><p>Do mieszkania przynależą:</p><p>• 2 miejsca w garażu podziemnym – 80 000 zł</p><p>• Komórka lokatorska – 40 000 zł</p><p>Cena: 1 599 000,00 zł (miejsca postojowe i komórka dodatkowo płatne)</p><p>Zapraszam do kontaktu i obejrzenia mieszkania!</p>;praga-południe;2025-04-07;https://www.otodom.pl/pl/oferta/apartament-z-tarasem-i-potencjalem-podzialu-grochow-kameralny-bud-ID4wPjf;Apartament z tarasem i potencjałem podziału – Grochów, kameralny bud.;apartment;2016;1200;ready_to_use;full_ownership;;Nie;66690749;
otodom;980000;24949;39.28;2;parter/5;wtórny;Nie;<p><b>Specyfikacja mieszkania</b></p><p>Mam do zaoferowania 2-pokojowe mieszkanie o powierzchni 39,28 m², zlokalizowane w samym centrum miasta przy ulicy Kredytowej. Lokal znajduje się na parterze budynku, a okna wychodzą na ciche i zielone podwórko. Wysokość pomieszczeń wynosi 3 metry, a ekspozycja okien na wschód zapewnia wnętrzu poranne, naturalne światło. Lokal ma założoną księgę wieczystą. Mieszkanie mieści się w kamienicy wybudowanej w 1968 roku, która jest usytuowana wewnątrz patio, oddzielonego budynkami ( muzeum etnograficznym ) od ruchliwych ulic, co daje prywatność w centrum miasta. Przed wejściem do mieszkania znajduje się przedsionek, umożliwiający np. przechowywanie roweru. Mieszkanie przeszło generalny remont, zakończony na początku lutego 2025 r. – wykonano wymianę instalacji elektrycznej oraz wodno-kanalizacyjnej, doprowadzając lokal do standardu prezentowanego na zdjęciach.</p><p><b>Standard mieszkania</b></p><p>Jak wyżej wspomniałem, lokal przeszedł generalny remont. Wnętrze zaprojektowano ze smakiem i wyczuciem. Zabudowa została wykonana na zamówienie, a wyposażenie w AGD, takie jak pralka, lodówka, zamrażarka i piekarnik, sprawia, że mieszkanie jest łatwe do wprowadzenia.</p><p><b>Co znajdziemy w okolicy?</b></p><p>Mieszkanie położone jest w ścisłym centrum miasta, co gwarantuje dostęp do najważniejszych punktów usługowych i rekreacyjnych. Centralna lokalizacja sprawia, że okolica łączy w sobie atuty miejskiego życia z kameralnym charakterem, zapewniając wygodę codziennego funkcjonowania. W zasięgu krótkiego spaceru dotrzemy na Nowy Świat czy do galerii sztuki Zachęta.</p><p><b>Komunikacja</b></p><p>Doskonałe połączenia komunikacyjne umożliwiają dotarcie do najważniejszych punktów miasta – do stacji metra Nowy Świat lub Świętokrzyska można dojść w około 5 minut spacerem.</p><p><b>Potencjał inwestycyjny</b></p><p>Świetny zakup jako lokata kapitału - mieszkanie może śmiało generować 9-10% ROI. </p><p>Aktualnie mieszkanie pracuje pod wynajem krótkoterminowy. </p>;śródmieście;2025-07-14;https://www.otodom.pl/pl/oferta/swietna-lokalizacja-w-sercu-warszawy-a-zarazem-spokoj-wokol-ID4xgvs;Świetna lokalizacja w sercu Warszawy a zarazem spokój wokół!;tenement;1968;600;ready_to_use;full_ownership;miejskie;Nie;67033684;
otodom;675000;13609;49.6;3;4/4;wtórny;Nie;<p>Opis</p><p>Przedstawiam Państwu ofertę sprzedaży mieszkania o powierzchni 46 m² w budynku bez windy przy ulicy Suwalskiej 10. Nieruchomość charakteryzuje się trzema nieprzechodnimi sypialniami, widną kuchnią, łazienką oraz przedpokojem. Dodatkowo, do mieszkania przynależy piwnica o powierzchni 3,6m2, co zwiększa jego funkcjonalność.</p><p></p><p>Mieszkanie przeszło generalny remont zaledwie 4 lata temu, obejmujący wymianę instalacji wodnej i elektrycznej oraz modernizację wnętrz. Wykonanie gładzi, wymiana paneli laminowanych AC5, a także kompleksowy remont łazienki i kuchni sprawiają, że lokal jest gotowy do zamieszkania. Dodatkowo, mieszkanie jest świeżo odmalowane, co sprawia, że nie wymaga jakichkolwiek nakładów finansowych związanych z remontem. Budynek przeszedł również modernizację instalacji kanalizacyjnej i CO.</p><p></p><p>Lokalizacja mieszkania jest niezwykle korzystna – jedynie 200 metrów dzieli je od stacji metra, a w pobliżu znajdują się również przystanki autobusowe i tramwajowe. Bezpośrednio przy bloku znajduje się ogródek jordanowski z placem zabaw oraz ujęciem wody, co czyni to miejsce idealnym dla rodzin z dziećmi. Ekspozycja okien na wschód oraz północ zapewnia odpowiednie oświetlenie i komfortowe warunki życia.</p><p></p><p>Suwalska to ślepa ulica z zamykanym szlabanem, co skutkuje ograniczonym ruchem i dużą dostępnością miejsc parkingowych. Otoczenie sprzyja ciszy i spokoju, a dodatkowo w ramach sprzedaży oferowany jest udział w gruncie ulicy Suwalskiej.</p><p></p><p>Mieszkanie posiada założoną księgę wieczystą, a grunty są uregulowane, co umożliwia łatwe uzyskanie kredytu hipotecznego. Czynsz do spółdzielni wynosi około 700 zł, w czym zawarte są zaliczki na ogrzewanie, śmieci oraz wodę.</p><p></p><p>Zapraszam do kontaktu w celu umówienia się na prezentację tej wyjątkowej nieruchomości!</p>;targówek;2025-07-21;https://www.otodom.pl/pl/oferta/do-sprzedania-komfortowe-mieszkanie-na-suwalskiej-idealne-dla-rodzin-ID4xmIk;Do sprzedania komfortowe mieszkanie na Suwalskiej – idealne dla rodzin;block;1980;700;ready_to_use;full_ownership;miejskie;Nie;67057484;
otodom;682000;13000;52.46;3;2;pierwotny;Nie;<p>Zadzwoń nie zwlekaj to mieszkania do kupienia od zaraz i do odbioru</p><p>Zapraszam na oglądanie</p><p>Grzegorz</p><p>502548779</p>;białołęka;2025-05-31;https://www.otodom.pl/pl/oferta/okazja-gotowe-3-pokojowe-mieszkanie-nowoczesna-technologia-ID4vDB6;OKAZJA gotowe 3 pokojowe mieszkanie Nowoczesna Technologia***;block;2025;;;full_ownership;inne;Nie;66884056;
otodom;1299737;20991;61.92;3;parter/5;wtórny;Nie;<p><b>Specyfikacja mieszkania</b></p><p>Mam do zaoferowania 3-pokojowe mieszkanie o powierzchni 62 m², zlokalizowane przy ul. Wspólna 71 w Śródmieściu w Warszawie. Lokal znajduje się na parterze trzypiętrowego budynku z okolic 1900r. i składa się z pokoju dziennego z aneksem kuchennym o powierzchni około 20 m², dużego oddzielnego pokoju około 25 m², sypialni, przestronnego korytarza oraz łazienki. Wysokość pomieszczeń wynosi 3,34 m, co nadaje przestrzeni wyjątkowy charakter. Okna mieszkania wychodzą na zamknięte, ciche patio, co zapewnia ciszę i spokój w samym centrum miasta. Mieszkanie wymaga odświeżenia, co pozwala na aranżację według własnych potrzeb i gustu. Forma własności to pełna własność z księgą wieczystą.</p><p><b>Standard mieszkania</b></p><p>Mieszkanie jest przestronne i funkcjonalne. W pokojach zachował się parkiet w świetnym stanie, a duże okna zapewniają doskonałe doświetlenie wnętrz. Lokal pozwala na własną aranżację przestrzeni, z możliwością wydzielenia komfortowej strefy dziennej i prywatnej, co daje dużą swobodę w dostosowaniu mieszkania do swoich potrzeb.</p><p><b>Co znajdziemy w okolicy?</b></p><p>Mieszkanie znajduje się w prestiżowej lokalizacji w Śródmieściu, z pełną infrastrukturą w zasięgu kilku minut spaceru. W pobliżu znajdują się liczne restauracje i kawiarnie, sklepy spożywcze, piekarnie, apteki oraz punkty usługowe. Blisko dostępne są szkoły, przedszkola, a także uczelnie, w tym Politechnika Warszawska. W zasięgu spaceru znajdują się tereny zielone, m.in. Park Świętokrzyski i Pole Mokotowskie ( 20 min pieszo ). Do Pałacu Kultury i Nauki można dotrzeć pieszo w około 10 minut, co zapewnia wygodny dostęp do centrum biznesowego i kulturalnego miasta.</p><p><b>Jak szybko dotrzemy do centrum?</b></p><p>Mieszkanie jest doskonale skomunikowane z resztą miasta. W pobliżu znajdują się przystanki tramwajowe oraz autobusowe, a także stacja metra Centrum (linia M1), do której dojście zajmuje około 7 minut spacerem. Do Pałacu Kultury i Nauki można dojść pieszo w 10 minut, co gwarantuje szybki i wygodny dostęp do każdej części Warszawy.</p>;śródmieście;2025-07-04;https://www.otodom.pl/pl/oferta/zamieszkaj-na-wspolnej-w-klimatycznej-kamiennicy-ID4x7Zf;Zamieszkaj Na Wspólnej w klimatycznej kamiennicy!;tenement;;1000;to_completion;full_ownership;miejskie;Nie;67000873;
otodom;930000;19526;47.63;3;1/3;wtórny;Nie;"WARSZAWA / STARE WŁOCHY / Osiedle Zielone Aleje <br><br>3- pokoje, 48m2, dwustronne, położone na pierwszym piętrze - wykończone w bardzo wysokim standardzie, gotowe do zamieszkania. Idealne dla singla, pary a także dla rodziny. <br>Idealne rownież jako inwestycja, doskonałe do wynajmu.<br>Dwa balkony, miejsce postojowe to dodatkowe atuty. <br><br><strong>MIESZKANIE:</strong><br>Mieszkanie bardzo dobrze doświetlone, rozkładowe, dwustronne położone na pierwszym piętrze. <br>- salon z wyjściem na balkon, umeblowany w kanapę, szafkę RTV z telewizorem, stół i krzesła <br>- aneks kuchenny w pełni wyposażony: zmywarka, kuchenka, piekarnik, lodówka z zamrażarką, stała zabudowa meblowa <br>- sypialnia z podwójnym łóżkiem, dużą szafą i wyjściem na balkon<br>- sypialnia/gabinet z rozkładaną kanapą i dużą szafą<br>- przedpokój z szafą wnękową<br>- łazienka z prysznicem, pralka <br><br>Mieszkanie wykończone w wysokim standardzie z dbałością o najmniejsze szczegóły.  Umeblowane. <strong>WCHODZISZ I MIESZKASZ !</strong><br><br>Dużym atutem są dwa balkony i dużo szaf do przechowywania. <br><br><u>Do mieszkania przynależy komórka lokatorska i miejsce postojowe w hali garażowej dodatkowo płatne 60 tys zł </u><br><br><strong>Stare Włochy </strong>to miejsce doskonale skomunikowane z Centrum oraz innymi częściami Warszawy, posiada rozbudowaną infrastrukturą oraz liczne tereny zieleni. Jest to idealna lokalizacja dla osób aktywnych, a jednocześnie ceniących zieleń, ciszę i spokój.<br><br><strong>OKOLICA:</strong><br>Trzy minuty spacerkiem i jesteśmy w Parku ze Stawami Cietrzewia, równie blisko Park Koziorożca, tereny rekreacyjne, place zabaw dla dzieci oraz pełna infrastruktura edukacyjno-usługowa, sklepy, placówki handlowe Castorama, Macro Cash and Carry. W okolicy znajduje się siłownia na świeżym powietrzu, boisko / kort, basen, Ptaszarnia Carmen.<br><br><strong>KOMUNIKACJA: </strong><br>- liczne linie autobusowe,<br>- stacja PKP Warszawa Włochy ( SKM oraz Kolej Mazowiecka),<br>- Al. Jerozolimskie i Al. Krakowska - trasy wylotowe z Warszawy<br>- lotnisko Warszawa-Okęcie<br><br><br><br><strong>ZAPRASZAM po szczegóły i umówienie się </strong>na prezentację !<br>Małgorzata Makowska <br>504 999 718<br><br>Wskaźnik rocznego zapotrzebowania na energię użytkową (EU): 78.03 kWh/(m2 · rok).<br>Wskaźnik rocznego zapotrzebowania na energię końcową (EK): 107.73 kWh/(m2 · rok).<br>Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną (EP): 128.75 kWh/(m2 · rok).<br>Jednostkowa wielkość emisji CO2 (E CO2): 0.02 t CO2/(m2 · rok).<br>Udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową (U OZE): 0.00 %.<br/>
<br/>
Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.<br/>
Zawarte w ogłoszeniu informacje pochodzą przede wszystkim od właściciela nieruchomości. <br/>
Forte Nieruchomości PL dokłada wszelkich starań, aby każda oferta była rzetelnie sprawdzona oraz aktualna.<br/>
Jako biuro nieruchomości pobieramy za usługę pośrednictwa wynagrodzenie w formie prowizji. <br/>
Usługa jest wykonywana w profesjonalny sposób na każdym etapie transakcji w celu zapewnienia pełnego bezpieczeństwa Klienta.<br/>
<br/>
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()<br/>
<br/>";włochy;2025-05-19;https://www.otodom.pl/pl/oferta/nowe-3-pokojowe-gotowe-do-zamieszkania-ID4vsg2;Nowe, 3- pokojowe, gotowe do zamieszkania;apartment;2023;852;ready_to_use;full_ownership;miejskie;Nie;66840466;effd1036-e31e-4093-a817-f303af56f801
otodom;1430000;24844;57.56;3;4/6;wtórny;Nie;"Apartament w inwestycji Bohema / Nowa Praga / ul. Szwedzka <br/>
   <br/>
INFORMACJE OGÓLNE:  <br/>
   <br/>
Elegancki, świeżo wykończony apartament o powierzchni 57,56m2 składający się z pokoju dziennego połączonego z aneksem kuchennym, dwóch niezależnych sypialni, przedpokoju, łazienki oraz tarasu o imponującej powierzchni 26,49m2. Apartament zaprojektowany przez architekta wykończony w nowoczesnym stylu z dbałością o jakość użytych materiałów oraz funkcjonalność. Apartament umeblowany i wyposażony w sprzęty AGD oraz klimatyzację w przestrzeni dziennej.  <br/>
   <br/>
LOKALIZACJA   <br/>
  <br/>
Apartament znajduje się z w prestiżowej inwestycji Bohema oddanej do użytkowania w 2021 roku. Teren osiedla jest w całości ogrodzony i monitorowany co zwiększa bezpieczeństwo mieszkańców. Infrastruktura osiedla zapewnia udogodnienia takie jak wewnętrzne zielone patio czy plac zabaw dla dzieci. Bardzo dogodne połączenie z centrum Warszawy zaledwie 15 min. samochodem. W bezpośrednim sąsiedztwie osiedla znajdują się przystanki komunikacji miejskiej: metro Szwedzka, linie autobusowe / tramwajowe. Wokół osiedla mieści się wiele punktów usługowo - handlowych, placówki medyczne, kawiarnie oraz restauracje co w dużym stopniu przekłada się na komfort i jakość życia mieszkańców.  <br/>
 <br/>
 INFORMACJE DODATKOWE  <br/>
   <br/>
- do mieszkania przynależy wygodne miejsce parkingowe w hali garażowej budynku płatne dodatkowo w kwocie 70 000zł,  <br/>
   <br/>
- do mieszkania przynależy komórka lokatorska płatna dodatkowo w kwocie 20 000zł,  <br/>
   <br/>
- miesięczny czynsz administracyjny za mieszkanie to kwota 730zł  <br/>
   <br/>
Zapraszamy na prezentację.  <br/>
<br>Oferta 18400978 z systemu LocumNet-OnLine.<br>";praga-północ;2025-05-14;https://www.otodom.pl/pl/oferta/inwestycja-bohema-ul-szwedzka-ID4vnHY;Inwestycja Bohema - ul. Szwedzka;block;2022;;ready_to_use;full_ownership;miejskie;Nie;66822978;8727a9bd-3abf-4eb9-bc9b-b1b93c52a7c3
