source;price;price_per_meter;area;rooms;floor;market_type;furnished;description;district;date;url;title;building_type;year_built;rent;finish_status;ownership;heating;elevator;ad_id;external_id
otodom;535000;13375;40;2;2/2;wtórny;Nie;<p>Na sprzedaż oferujemy dwupokojowe mieszkanie z balkonem.</p><p>Mieszkanie znajduje się na 2 piętrze w dwupiętrowym budynku.</p><p></p><p>Mieszkanie składa się z:</p><p>- salonu z balkonem </p><p>- sypialni </p><p>- holu</p><p>- kuchni z oknem </p><p>- łazienki </p><p></p><p>Do mieszkania przynależy miejsce garażowe w cenie 30 000 PLN. Jego zakup nie jest obowiązkowy.</p><p></p><p>Nieruchomość znajduje się na zamkniętym i monitorowanym osiedlu. W bliskiej odległości znajduje się rzeka Długa, las Olesin oraz Rezerwat Przyrody Puszcza Słupecka.</p><p></p><p>Dobry dojazd do centrum miasta gwarantują liczne linie autobusowe z przystankami zlokalizowanymi dosłownie 2 min od wyjścia z mieszkania. Bezpośrednio dojedziemy do metra zarówno pierwszej i drugiej lini zaledwie w 15 min. </p><p></p><p>W najbliżej okolicy znajduje się także piekarnia, sklep spożywczy, salon urody, restauracja oraz kawiarnia. Na przeciwko osiedla znajduje się nowa szkoła podstawowa.</p>;białołęka;2025-07-20;https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-z-osobna-kuchnia-ID4xlxp;Mieszkanie 2 pok. z osobną kuchnią;block;2014;600;ready_to_use;full_ownership;miejskie;Nie;67052963;
otodom;659000;13340;49.4;2;3/6;wtórny;Nie;"<br>Zapraszamy do odkrycia doskonałej propozycji mieszkaniowej - <strong>przepiękne dwupokojowe mieszkanie na 3 piętrze</strong>, . To niezwykłe mieszkanie znajduje się na bezpiecznym, osiedlu zamkniętym, które zapewnia poczucie spokoju i bezpieczeństwa.<br><br>Najważniejsze jest położenie tego mieszkania -<strong> bliskość komunikacji miejskiej to doskonałe rozwiązanie</strong> dla osób ceniących wygodę i łatwy dostęp do wszystkich potrzebnych udogodnień. Bez względu na to, czy podróżujesz do pracy, szkoły czy po prostu planujesz zwiedzać miasto, transport publiczny jest tu na wyciągnięcie ręki.<br><br>To mieszkanie to miejsce, w którym poczujesz się komfortowo i przyjemnie. Przestronne wnętrza, starannie zaprojektowane i wykończone z dbałością o każdy szczegół, tworzą doskonałe miejsce do relaksu i wypoczynku. Przyjazna atmosfera tego mieszkania sprawi, że odnajdziesz w nim swoje wymarzone miejsce do życia. Nie zapomnijmy o balkonie. który zapewni ci doskonały wypoczynek przy filiżance kawy a latem może stanie się doskonałym miejscem do opalania <strong>wolnym od wścibskich oczu sąsiadów.</strong><br><br>Osiedle zamknięte i strzeżone to dodatkowy atut, który daje Ci spokój i <strong>poczucie bezpieczeństwa</strong>. Możesz cieszyć się prywatnością i zyskać pewność, że Twoje mieszkanie jest chronione przez całą dobę.<br><br>Jeśli szukasz doskonałego mieszkania, które spełni Twoje oczekiwania pod każdym względem, to ta propozycja jest dla Ciebie. Nie przegap tej okazji i zamieszkaj w wymarzonym miejscu, które oferuje <strong>wygodę, bezpieczeństwo i doskonałą lokalizację blisko komunikacji miejskiej.<br><br>Atuty reasumując:<br>- bliskość komunikacji<br>- bliskość bogatej infrastruktury (sklepy, szkoły etc)<br>- bliskość terenów zieleni<br>- wygodny rozkład<br>- dostępność od już<br><br>Zakup za gotówkę l na kredyt<br></strong><br>Zapraszam na prezentację i do zakupu<br><br><br><br><br/>
<br/>
_<br/>
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. Treść ma charakter informacyjny i zalecamy ich osobistą weryfikację.<br/>
<br/>
Zgodnie z przepisami Ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych (Dz.U. z 1994r. Nr 24, poz. 83, z późn. zm.). Kopiowanie treści oraz fotografii i planów bez pisemnej zgody autora stanowi naruszenie majątkowych praw autorskich oraz podstawę odpowiedzialności karnej przewidzianej przepisami art. 116 § 1-4 ww. ustawy.";białołęka;2025-07-03;https://www.otodom.pl/pl/oferta/sprawdz-wygodne-dwa-pokoje-blisko-wszystkiego-ID4x7Cx;✅Sprawdź wygodne dwa pokoje blisko wszystkiego✅;block;2000;668;ready_to_use;full_ownership;miejskie;Nie;66999465;4d6abb4e-cb93-42d9-b2ec-9b01918e26fd
otodom;Zapytaj o cenę;;60.34;3;4/5;pierwotny;Nie;"<ul><li>3-pokojowe mieszkanie<strong> numer aa0404</strong>  na 4. piętrze w Inwestycji Neo Praga Dewelopera Bouygues Immobilier Polska</li><li>Stacja ładowania samochodów elektrycznych, serwis rowerowy</li><li>System automatyki mieszkaniowej Appartme w standardzie</li><li>Park Józefa Polińskiego (16 minut spacerem)</li><li>Przystanek autobusowy (7 minut spacerem)</li><li>Planowana stacja metra ""Mińska"" (11 minut spacerem)</li><li>Stacja SKM ""Warszawa Grochów"" (15 minut spacerem)</li><li>Lidl (4 minuty samochodem), Biedronka (4 minuty samochodem)</li><li>CH Promenada, Cinema City (14 minut samochodem)</li></ul><br/><strong>Neo Praga - poznaj inwestycję</strong><br/><p><strong>Neo Praga</strong> to wyjątkowy budynek mieszkalny, który zachwyca nowoczesnym designem i funkcjonalnością. Oferuje <strong>104 mieszkania o powierzchni od 28 do 115 m²</strong>, z układami od 1 do 5 pokoi, co pozwala na idealne dopasowanie do potrzeb każdego mieszkańca.</p><p>Inwestycja wyróżnia się efektownym wykończeniem w odcieniach miedzi, które nadaje jej <strong>niepowtarzalny charakter</strong> i elegancję. Na ostatniej kondygnacji znajdują się <strong>przestronne tarasy</strong>, które zapewniają wspaniałe widoki i miejsce do relaksu. Dodatkowo, w budynku dostępne są <strong>dwupoziomowe mieszkania oraz lokale usługowe</strong>, które podnoszą komfort życia mieszkańców.</p><p>Dla wygody mieszkańców, na terenie inwestycji znajdą się <strong>stacje ładowania pojazdów elektrycznych</strong> oraz<strong> serwis rowerowy</strong>, co sprzyja ekologicznemu stylowi życia.</p><p><strong>Każde mieszkanie będzie wyposażone w innowacyjny system automatyki domowej Appartme</strong>. Ten inteligentny system kontroluje temperaturę, wyłącza dopływ wody w mieszkaniu pod nieobecność właścicieli, odcina dopływ prądu do gniazdek w razie potrzeby oraz wyłącza światło we wszystkich pomieszczeniach po wyjściu z mieszkania. Dzięki temu mieszkańcy mogą cieszyć się bezpieczeństwem na najwyższym poziomie.</p><br/><strong>Neo Praga - lokalizacja</strong><br/><br/>Grochów, ul. Drwęcka<br/><ul><li>5,4 km do centrum</li><li>8 min. spacerem do przystanku autobusowego</li><li>12 min. spacerem do planowanego metra</li><li>7 min. samochodem do przystanku tramwajowego</li><li>dojazd do centrum: 18 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Restauracja (244 m, 4 minuty spacerem)</li><li>Żłobek (307 m, 5 minut spacerem)</li><li>Piekarnia (421 m, 6 minut spacerem)</li><li>Przystanek autobusowy (516 m, 8 minut spacerem)</li><li>Przedszkole (541 m, 8 minut spacerem)</li><li>Weterynarz (742 m, 11 minut spacerem)</li><li>Przystanek planowanego metra (816 m, 12 minut spacerem)</li><li>Apteka (826 m, 12 minut spacerem)</li><li>Lekarz (862 m, 12 minut spacerem)</li><li>Szkoła Podstawowa (982 m, 14 minut spacerem)</li></ul><br/>";praga-południe;2025-01-13;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4uhWn;3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji;;2026;;to_completion;full_ownership;;Nie;66324089;bc884068-aeaf-4d7d-a248-70703ec4a61f
otodom;1099000;18722;58.7;3;parter/5;wtórny;Nie;"<p><u>Na sprzedaż bezpośrednio</u>: komfortowe klimatyzowane 3-pokojowe mieszkanie z ogródkiem i miejscem parkingowym w garażu</p><p><u>Opis nieruchomości:</u> Nowoczesne, 3-pokojowe mieszkanie o wysokim standardzie wykończenia, usytuowane na parterze w monitorowanym, 5-piętrowym budynku. Mieszkanie wyposażone jest w klimatyzację i posiada przestronny ogródek – idealny na wypoczynek. Do mieszkania przynależy miejsce postojowe w garażu podziemnym (płatne dodatkowo 45 tys. zł).</p><p><u>Rozkład pomieszczeń:</u></p><ul><li>Przedpokój z szafą wnękową – 7,5 m²</li><li>Przestronny salon z aneksem kuchennym – 23 m², wyposażony w klimatyzację</li><li>Dwie sypialnie – 10,2 m² oraz 9,6 m²; w większej sypialni znajduje się szafa wnękowa</li><li>Dwie łazienki – 4,4 m² i 1,95 m²</li><li>Ogródek – 17 m², zapewniający prywatność i komfort</li></ul><p><u>Lokalizacja</u>: Mieszkanie położone jest na granicy dzielnic Ochota i Włochy, w doskonałym punkcie komunikacyjnym:</p><ul><li>5 minut do przystanków komunikacji miejskiej (ZTM, PKP, WKD, SKM)</li><li>20 minut do centrum Warszawy</li><li>Wygodny dojazd pociągiem do lotniska Chopina i Modlina</li></ul><p><u>Okolica:</u> W pobliżu znajdują się dwa parki (Szczęśliwicki i Stawy Cietrzewia), które sprzyjają rekreacji na świeżym powietrzu. Bogata infrastruktura handlowa obejmuje centra handlowe Reduta i Blue City oraz sklepy, takie jak Castorama, BRW, Macro, Leclerc i Biedronka.</p><p><u>Informacje dodatkowe:</u> <b>Sprzedaż bezpośrednia.</b> Proszę o kontakt wyłącznie osoby prywatne – nie wyrażam zgody na kontakt ze strony agencji pośrednictwa. Rozmawiam w języku polskim, rosyjskim i angielskim.</p>";włochy;2025-06-10;https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-blisko-centrum-ID4vNDu;Bezposrednio 3 pokoje blisko centrum;apartment;2022;800;ready_to_use;full_ownership;kotłownia;Nie;66922644;
otodom;469000;12440;37.7;2;6/10;wtórny;Nie;"<p>Bezpośrednio sprzedam</p><p>Dwupokojowe, bardzo jasne, przytulne mieszkanie na szóstym piętrze w bloku mieszkalnym na warszawskim Bródnie.</p><p>Mieszkanie ma też oddzielną kuchnię z oknem, nieduży przedpokoju i łazienkę z wc.</p><p>Do mieszkania przynależy duży balkon oraz piwnica.</p><p>Zorientowane na południowy wschód.</p><p>Lokalizacja:</p><p>Mieszkanie mieści się przy ul. Żuromińskiej 3 – wyjątkowe miejsce, bardzo dobrze skomunikowane z całą Warszawą.</p><ul><li>Metro Kondratowicza 10 minut pieszo</li><li>Szybki wyjazd na S8</li><li>Park Bródnowski</li><li>Ścieżki rowerowe</li><li>kluby fitness</li><li>szkoły, przedszkola, żłobki</li></ul><p>Z racji położenia idealne zarówno do użytku własnego jak i pod najem.</p><p>Budynek z 1972 roku; zadbana elewacja, klatka schodowa i piwnice.</p><p>Bezpośrednie sąsiedztwo ciche i spokojne.</p><p>Zakup wyłącznie za gotówkę; grunty w trakcie regulacji.</p>";targówek;2025-07-15;https://www.otodom.pl/pl/oferta/2-pokoje-z-oddzielna-widna-kuchnia-bezposrednio-ID4xhU9;2 pokoje z oddzielną widną kuchnią, bezpośrednio;block;1972;;to_renovation;limited_ownership;miejskie;Nie;67038997;
otodom;599000;13614;44;2;1/8;wtórny;Nie;<p>Szanowni Państwo,</p><p></p><p>pozwólcie, że przedstawię Wam ofertę sprzedaży mojego oczka w głowie, a mianowicie pierwszego własnego dwupokojowego mieszkania.</p><p></p><p>Mieszkanie znajduję się w pięknym i bezpiecznym osiedlu Jerozolimskie. Dla mieszkańców Osiedla dostępny jest basen, siłowonia oraz sauna. Co więcej, Osiedle wyposażone jest w tereny rekreacyjne na których znajduję się siłownia na świeżym powietrzu oraz boisko do gry w piłkę nożną.</p><p></p><p>Osiedle idealne na spacery przy podziwianiu zadbanej przez ogrodników zieleni. Koniecznie należy to zobaczyć na własne oczy. Osiedle najpiękniej wygląda na wiosnę, gdy wszystko kwitnie. Nie mniej pięknie jest latem, przy wchodzeniu na Osiedle wita nas bujny i bogaty kwiatostan.</p><p></p><p>Osiedle jest zamknięte i strzeżone przez prywatną ochronę. Co najważniejsze osiedle jest spokojne, ciche i bezpieczne oraz bardzo dobrze skomunikowane. W bloku znajdują się dwie nowo wymienione windy.</p><p></p><p>To tyle słowem wstępu o Osiedlu jakie będzie czekać na nowych mieszkańców i ich gości.</p><p></p><p>Jeśli chodzi o mieszkanie, to pozwólcie Państwo że opowiem o nim podczas naszej wspólnej rozmowy oraz odpowiem na wszystkie nurtujące Was pytania. Nie mniej, już teraz zdradzę wybrane rąbka tajemnicy.</p><p></p><p>Mieszkanie posiada 44 m2. W skład którego wchodzą:</p><p>- Sypialnia: 7,14m2</p><p>- Salon (20,42m2) z aneksem kuchennym (4,37m2)</p><p>- Łazienka (4,54m2)</p><p>- Loggia/balkon (3,24m2)</p><p>- Hol (4,29m2)</p><p></p><p>Czynsz to 1032 zł. Kupując mieszkanie trzy lata temu odświeżyłem mieszkanie. Ekipa remontowa pomalowała ściany, wymieniła podłogę oraz zainstalowała zmywarkę.</p><p></p><p>Do mieszkania przynależy miejsce postojowe w wielopoziomowym zadaszonym garażu, który znajduję się na terenie Osiedla. Miejsce dodatkowo płatne 20 000 zł.</p><p></p><p>W bloku znajdują się:</p><p>- sklep przemysłowy</p><p>- Barber</p><p>- Lewiatan</p><p>- Żabka</p><p>- Fryzjer damski, kosmetyczna oraz Solarium</p><p></p><p>W pobliżu bloku:</p><p>- przedszkole na terenie osiedla</p><p>- zajezdnia autobusowa, na której znajdują się dwie linie 191 oraz 207 - 190m</p><p>- Biedronka 150m</p><p>- Dino 290m</p><p>- Paczkomat 200m</p><p>- Aleje Jerozolimskie 1km</p><p>- PKP Ursus-Niedźwiadek 1,5km</p><p>- Park Czechowicki 1,8km (miejsce wydarzeń społeczno-kulturalnych na Ursusie, m.in.: Dni Ursusa)</p><p>- Centrum Handlowe Skorosze 3km</p><p>- Centrum Handlowe Janki 10 km</p><p></p><p>Pomimo sprzedaży mieszkania, związanego z przeprowadzką do innego miasta będę starał się wracać w bliskie memu sercu okolice, by móc wspominać wspaniałe chwile mego życia związane z moim pierwszym mieszkaniem.</p><p></p><p>Z wyrazami głębokiego szacunku</p><p>Dominik</p>;ursus;2025-07-20;https://www.otodom.pl/pl/oferta/wygodne-2-pokojowe-mieszkanie-z-balkonem-ID4xlxw;Wygodne 2-pokojowe mieszkanie z balkonem;block;2000;1077;ready_to_use;full_ownership;miejskie;Nie;67052969;
otodom;1453000;34505;42.11;2;8/8;pierwotny;Nie;"<ul><li>2-pokojowe mieszkanie<strong> numer A.08.12</strong>  na 8. piętrze w Inwestycji Żelazna 54 Dewelopera Matexi Polska</li><li>Zielony taras na dachu, ponadstandardowa wysokość pomieszczeń</li><li>Park Świętokrzyski, Pałac Kultury i Nauki (15 minut spacerem)</li><li>Ogród Saski (20 minut spacerem)</li><li>Przystanek autobusowy (1 minuta spacerem), przystanek tramwajowy (4 minuty spacerem)</li><li>Stacja metra ""Rondo ONZ"" (9 minut spacerem)</li><li>Fabryka Norblina (2 minuty spacerem), Browary Warszawskie (5 minut spacerem)</li><li>Złote Tarasy, Multikino, Dworzec PKP ""Warszawa Centralna"" (20 minut spacerem)</li><li>Biedronka (5 minut spacerem), Lidl (5 minut samochodem)</li><li>Muzeum Powstania Warszawskiego (12 minut spacerem)</li></ul><br/><strong>Żelazna 54 - poznaj inwestycję</strong><br/><p><strong>Inwestycja Żelazna 54 </strong>obejmuje 8-piętrową kamienicę, w której znajdzie się 141 mieszkań o zróżnicowanych metrażach i układach od 1- do 4-pokojowych. W budynku zaplanowano <strong>garaż podziemny </strong>i komórki lokatorskie, a na dachu znajdzie się<strong> zielony taras</strong> dla mieszkańców.</p><p>Inwestycję wyróżni najwyższa jakość użytych materiałów, dbałość o detale i imponująca bryła. W budynku znajdą się <strong>nowoczesne windy</strong>, klatki schodowe z portalami na pełną wysokość i artystyczną aranżacją ścian i wysokie przeszklone witryny lokali handlowych. Wizytówkę będzie stanowił <strong>przestronny elegancki hol</strong>.</p><br/><strong>Żelazna 54 - lokalizacja</strong><br/><br/>Mirów, ul. Żelazna<br/><ul><li>1,5 km do centrum</li><li>1 min. spacerem do przystanku autobusowego</li><li>4 min. spacerem do przystanku tramwajowego</li><li>9 min. spacerem do stacji metra</li><li>dojazd do centrum: 6 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Piekarnia (21 m, 1 minuta spacerem)</li><li>Kawiarnia (25 m, 1 minuta spacerem)</li><li>Przystanek autobusowy (46 m, 1 minuta spacerem)</li><li>Restauracja (143 m, 2 minuty spacerem)</li><li>Muzeum Fabryki Norblina (156 m, 3 minuty spacerem)</li><li>Apteka (160 m, 3 minuty spacerem)</li><li>Przystanek tramwajowy (250 m, 4 minuty spacerem)</li><li>Siłownia (257 m, 4 minuty spacerem)</li><li>Szkoła Podstawowa (279 m, 4 minuty spacerem)</li><li>Poczta (339 m, 5 minut spacerem)</li><li>Weterynarz (337 m, 5 minut spacerem)</li><li>Sklep: Biedronka (389 m, 6 minut spacerem)</li><li>Basen (429 m, 6 minut spacerem)</li><li>Przedszkole (445 m, 7 minut spacerem)</li><li>Przystanek metra (620 m, 9 minut spacerem)</li><li>Żłobek (938 m, 14 minut spacerem)</li><li>Park (961 m, 14 minut spacerem)</li></ul><br/>";wola;2025-01-14;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-bez-prowizji-ID4uorN;2-pokojowe mieszkanie 42m2 Bez Prowizji;;2026;;to_completion;full_ownership;;Nie;66349163;51063c07-6a34-4931-90b1-98ba1a7fc7ae
otodom;921998;19961;46.19;2;3/4;pierwotny;Nie;<ul><li>2-pokojowe mieszkanie<strong> numer B.8.3.61</strong>  na 3. piętrze w budynku B w Inwestycji Enso Wilanów Dewelopera Yareal Polska</li><li>Ponadstandardowa wysokość pomieszczeń</li><li>Lobby z recepcją, strefą spotkań i całodobową ochroną z monitoringiem</li><li>Taras zewnętrzny ze strefą relaksu, siłownia ze sprzętem oraz przestrzeń do ćwiczeń</li><li>Brama garażowa z czytnikiem tablic rejestracyjnych, szerokie miejsca postojowe</li><li>Rezerwat Przyrody Morysin (12 minut spacerem)</li><li>Ścieżka rowerowa wzdłuż Wału Zawadowskiego (11 minut rowerem)</li><li>Przystanek autobusowy (5 minut spacerem)</li><li>Sadyba Best Mall, Cinema City (14 minut spacerem)</li><li>Muzeum Pałacu Króla Jana III w Wilanowie (15 minut spacerem)</li><li>Biedronka (5 minut samochodem)</li></ul><br/><strong>Enso Wilanów - poznaj inwestycję</strong><br/><p>Inwestycja Enso Wilanów mieści się <strong>w południowej części Miasteczka Wilanów</strong>, przy ul. Branickiego. Etap A składa się z 89 apartamentów, wśród których są lokale oferujące sypialnię połączoną z łazienką i/lub wnęką szafową. Do mieszkań przynależą <strong>ogródki, tarasy, loggie i balkony</strong>.</p><p>Na terenie inwestycji zaplanowano liczne rozwiązania – mające na celu zarówno komfort mieszkańców, jak i troskę o środowisko – takie jak:</p><ul><li><strong>eleganckie lobby </strong>z recepcją, przestrzenią do spotkań i całodobową ochroną z monitoringiem,</li><li> taras zewnętrzny ze strefą relaksu wykonaną z materiałów naturalnych lub pochodzących z recyklingu,</li><li>tereny zielone z ogrodami deszczowymi,</li><li><strong>poidełka dla ptaków oraz domki dla owadów</strong>,</li><li>panele fotowoltaiczne,</li><li>możliwość odzysku energii elektrycznej wytwarzanej podczas pracy windy,</li><li>pojemniki na nakrętki, plastikowe butelki i puszki,</li><li>stojaki na rowery oraz <strong>stacje do czyszczenia i naprawy rowerów</strong>,</li><li>szerokie miejsca parkingowe,</li><li>wszystkie miejsca parkingowe z możliwością doposażenie w ładowarkę elektryczną,</li><li>brama garażowa z systemem dostępu przez rozpoznanie tablic rejestracyjnych,</li><li>udogodnienia dla osób niepełnosprawnych,</li><li>monitoring i <strong>całodobowa ochrona</strong>.</li></ul><br/><strong>Enso Wilanów - lokalizacja</strong><br/><br/>Wilanów, ul. Branickiego 5<br/><ul><li>9,3 km do centrum</li><li>6 min. spacerem do przystanku autobusowego</li><li>10 min. samochodem do stacji metra</li><li>dojazd do centrum: 22 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Przedszkole (258 m, 4 minuty spacerem)</li><li>Przystanek autobusowy (388 m, 6 minut spacerem)</li><li>Restauracja (536 m, 8 minut spacerem)</li><li>Żłobek (561 m, 8 minut spacerem)</li><li>Siłownia (602 m, 9 minut spacerem)</li><li>Lekarz (634 m, 9 minut spacerem)</li><li>Apteka (652 m, 9 minut spacerem)</li><li>Poczta (818 m, 12 minut spacerem)</li><li>Weterynarz (876 m, 13 minut spacerem)</li><li>Piekarnia (882 m, 13 minut spacerem)</li></ul><br/>;wilanów;2025-06-05;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-loggia-ID4vIxZ;2-pokojowe mieszkanie 46m2 + loggia;;2026;;to_completion;full_ownership;;Nie;66903083;cacabfdd-0b5f-448e-86d9-b0484bb1d823
otodom;1169000;17712;66;3;1/8;wtórny;Nie;<p>KUPUJĄCY NIE PŁACI PROWIZJI !!! Warsaw Estates ma do zaoferowania Państwu trzypokojowy apartament przy ul. Cybernetyki 4A na Mokotowie. Metraż mieszkania wynosi 66,32 m2. Mieszkanie jest na pierwszym piętrze, od strony południowo-wschodniej, jest jednostronne, okna wychodzą na podwórko. Teren osiedla jest zamknięty, jest ochrona 24h i monitoring. Pokój dzienny ma 20m2, kuchnia 5m2 pierwotnie była otwarta na pokój ale obecnie po przebudowie jest zamknięta. W przedpokoju 10,7 m2, zamiast osobnej toalety utworzono pralnię i kącik gospodarczy 1,6m2. Łazienka jest przestronna 4,5 m2. Z pokoju dziennego jest wyjście na balkon 4,8m2. Dwie sypialnie sąsiadujące ze sobą, większa należy do rodziców 13,6 m2, natomiast mniejsza dziecięca ma 11,6m2. Mieszkanie jest gustownie urządzone i umeblowane. Pomysłowo wykorzystano przejście z hallu do pokoju dziennego, na miejsce ze stołem, gdzie rodzina może spożywać posiłki. W przedpokoju jest duża szafa wnękowa pięciodrzwiowa. W sypialni rodziców i dziecięcej również są szafy. W pokoju dziennym jest zamontowana klimatyzacja. Do mieszkania przynależy komórka lokatorska na poziomie garaży minus jeden o metrażu 6,25 m2. Do mieszkania przynależą dwa miejsca postojowe w garażu na poziomie minus jeden. Cena dwóch miejsc postojowych wynosi łącznie 100 000 PLN, natomiast komórki lokatorskiej 10 000 PLN. Całkowita cena oferowanej nieruchomości zamyka się kwotą 1 279 000 PLN. i jest do negocjacji. Do oferty jest załączony filmik na kanale YT.</p>;mokotów;2025-07-20;https://www.otodom.pl/pl/oferta/3-pokoje-66-m2-mokotow-ul-cybernetyki-4a-prowizja-0-ID4xlx9;3 pokoje 66 m2 Mokotów ul. Cybernetyki 4A  PROWIZJA 0% !!!;apartment;2018;1100;ready_to_use;full_ownership;miejskie;Nie;67052947;
otodom;1399000;18646;75.03;2;3/3;wtórny;Nie;<p>Dwupoziomowe mieszkanie z antresolą - Nordic Bemowo, 75 m*, balkon, taras, 2 miejsca</p><p>parkingowe</p><p></p><p>Na sprzedaż wyjątkowe, dwupoziomowe mieszkanie z antresolą ○ powierzchni 75 m², potożone</p><p>na 3. (ostatnim) piętrze nowoczesnego budynku w inwestyciji Nordic Bemowo. To idealne</p><p>miejsce dla osób, które szukają połączenia nowoczesnej architektury, funkcjonalności i</p><p>doskonatej lokalizacji w otoczeniu zieleni,</p><p></p><p>Metraż: 75 m²</p><p>Piętro: 3 (ostatnie)</p><p>Dwupoziomowe, z antresolą - przestrzeń do pracy, relaksu lub dodatkowej aranżacji</p><p>○ Ekspozycja południowo-zachodnia -mieszkanie pełne światta</p><p>Balkon i taras - idealne miejsca na poranną kawę lub wieczorny odpoczynek</p><p>₩ cenie 2 miejsca parkingowe, w tym jedno z ładowarką do samochodów elektrycznych</p><p>X Standard wykończenia: deweloperski - gotowe do własnej aranżacj</p><p>Dostępne od ręki</p><p></p><p>Dlaczego warto?</p><p>Mieszkanie znajduje się na terenie inwestycii Nordic Bemowo nowoczesnego osiedla</p><p>zaprojektowanego w duchu zrównoważonego życia. Tuż obok powstaje nowa stacja ll linii metra</p><p>(M2), co zapewnia szybki i wygodny dojazd do centrum Warszawy, nawet w godzinach szczytu.</p><p></p><p>Inwestycja oferuje znacznie więcej niż tylko komfortowe mieszkania. To także przestrzeń do</p><p>życia i działania - ze strefą inicjatyw społecznych, gdzie możesz organizować rodzinne pikniki,</p><p>kino plenerowe czy warsztaty z sąsiadami.</p><p></p><p>Дворівнева квартира з антресоллю - Nordic Bemowo, 75 м3 балкон, тераса, 2 паркомісця</p><p></p><p>Продається унікальна дворівнева квартира з антресоллю площею 75 мз, розташована на</p><p>з-му (останньому) поверсі сучасного будинку в житловому комплексі Nordic Bemowo.</p><p>Ідеальний варіант для тих, хто цінує поєднання сучасної архітектури, функціональності та</p><p>чудової локації серед зелені.</p><p></p><p>Площа: 75 ма</p><p>Поверх: З-й (останній)</p><p>Дворівневе планування з антресоллю - простір для роботи, відпочинку або</p><p>креативного оформлення</p><p>Південно-західна орієнтація - сонячна і світла квартира</p><p>Балкон і тераса ідеально для ранкової кави або вечірнього відпочинку</p><p></p><p>2 паркомісця включені у вартість, одне з яких має зарядну станцію для</p><p>електромобіля</p><p>Х Стан квартири: від забудовника — готова до індивідуального оздоблення</p><p>Доступна відразу</p><p></p><p>Чому варто купити?</p><p>Квартира розташована в житловому комплексі Nordic Bemowo сучасному проєкті,</p><p>створеному з урахуванням принципів сталого розвитку. Поруч запланована нова станція</p><p>метро (лінія М2), що гарантує швидке і зручне сполучення з центром Варшави, навіть у</p><p>години пік.</p><p></p><p>Але це більше, ніж просто житло - це простір для життя та взаємодії, з зоною соціальних</p><p>ніціатив, де можна організовувати пікніки, літній кінотеатр або майстер-класи разом із</p><p>сусідами.</p>;bemowo;2025-04-05;https://www.otodom.pl/pl/oferta/bemowo-przy-stacji-metra-lazurowa-ID4wOxS;Bemowo przy stacji metra Lazurowa;block;2025;;to_completion;full_ownership;miejskie;Nie;66687812;
